Grid_ID,Grid_X,Grid_Y,Center_Latitude,Center_Longitude,South_Latitude,North_Latitude,West_Longitude,East_Longitude,Cell_Size_m,Cell_Area_m2,Cell_Area_hectares,Historical_Samples,Historical_Unique_Dates,Persistent_Reliable_Cell,Observation_Support,Inside_Study_Footprint
8418_1433,8418,1433,12.877290693496228,77.60729872301643,12.872799137621271,12.881782249371183,77.60268939245141,77.61190805358143,1000,1000000,100,3,2,False,Limited,True
8419_1433,8419,1433,12.877290693496228,77.61651738414643,12.872799137621271,12.881782249371183,77.61190805358143,77.62112671471144,1000,1000000,100,3,3,True,Moderate,True
8420_1433,8420,1433,12.877290693496228,77.62573604527645,12.872799137621271,12.881782249371183,77.62112671471144,77.63034537584146,1000,1000000,100,2,2,False,Limited,True
8421_1433,8421,1433,12.877290693496228,77.63495470640646,12.872799137621271,12.881782249371183,77.63034537584146,77.63956403697146,1000,1000000,100,3,2,False,Limited,True
8422_1433,8422,1433,12.877290693496228,77.64417336753648,12.872799137621271,12.881782249371183,77.63956403697146,77.64878269810148,1000,1000000,100,5,3,True,Moderate,True
8423_1433,8423,1433,12.877290693496228,77.65339202866649,12.872799137621271,12.881782249371183,77.64878269810148,77.65800135923149,1000,1000000,100,1,1,False,Limited,True
8424_1433,8424,1433,12.877290693496228,77.66261068979651,12.872799137621271,12.881782249371183,77.65800135923149,77.66722002036151,1000,1000000,100,0,0,False,Prediction Only,True
8425_1433,8425,1433,12.877290693496228,77.67182935092652,12.872799137621271,12.881782249371183,77.66722002036151,77.67643868149152,1000,1000000,100,6,2,False,Limited,True
8426_1433,8426,1433,12.877290693496228,77.68104801205654,12.872799137621271,12.881782249371183,77.67643868149152,77.68565734262154,1000,1000000,100,4,4,True,Moderate,True
8427_1433,8427,1433,12.877290693496228,77.69026667318654,12.872799137621271,12.881782249371183,77.68565734262154,77.69487600375155,1000,1000000,100,3,2,False,Limited,True
8428_1433,8428,1433,12.877290693496228,77.69948533431655,12.872799137621271,12.881782249371183,77.69487600375155,77.70409466488157,1000,1000000,100,3,3,True,Moderate,True
8429_1433,8429,1433,12.877290693496228,77.70870399544657,12.872799137621271,12.881782249371183,77.70409466488157,77.71331332601157,1000,1000000,100,3,3,True,Moderate,True
8430_1433,8430,1433,12.877290693496228,77.71792265657658,12.872799137621271,12.881782249371183,77.71331332601157,77.7225319871416,1000,1000000,100,2,2,False,Limited,True
8431_1433,8431,1433,12.877290693496228,77.7271413177066,12.872799137621271,12.881782249371183,77.7225319871416,77.7317506482716,1000,1000000,100,1,1,False,Limited,True
8432_1433,8432,1433,12.877290693496228,77.7363599788366,12.872799137621271,12.881782249371183,77.7317506482716,77.74096930940162,1000,1000000,100,1,1,False,Limited,True
8433_1433,8433,1433,12.877290693496228,77.74557863996662,12.872799137621271,12.881782249371183,77.74096930940162,77.75018797053163,1000,1000000,100,4,3,True,Moderate,True
8401_1434,8401,1434,12.886273805246137,77.4505814838062,12.881782249371183,12.890765361121092,77.44597215324119,77.4551908143712,1000,1000000,100,1,1,False,Limited,True
8402_1434,8402,1434,12.886273805246137,77.45980014493621,12.881782249371183,12.890765361121092,77.4551908143712,77.46440947550121,1000,1000000,100,9,5,True,High,True
8403_1434,8403,1434,12.886273805246137,77.46901880606623,12.881782249371183,12.890765361121092,77.46440947550121,77.47362813663123,1000,1000000,100,1,1,False,Limited,True
8404_1434,8404,1434,12.886273805246137,77.47823746719624,12.881782249371183,12.890765361121092,77.47362813663123,77.48284679776124,1000,1000000,100,4,4,True,Moderate,True
8405_1434,8405,1434,12.886273805246137,77.48745612832626,12.881782249371183,12.890765361121092,77.48284679776124,77.49206545889126,1000,1000000,100,4,4,True,Moderate,True
8406_1434,8406,1434,12.886273805246137,77.49667478945626,12.881782249371183,12.890765361121092,77.49206545889126,77.50128412002127,1000,1000000,100,2,2,False,Limited,True
8407_1434,8407,1434,12.886273805246137,77.50589345058627,12.881782249371183,12.890765361121092,77.50128412002127,77.51050278115129,1000,1000000,100,2,2,False,Limited,True
8408_1434,8408,1434,12.886273805246137,77.51511211171629,12.881782249371183,12.890765361121092,77.51050278115129,77.5197214422813,1000,1000000,100,3,2,False,Limited,True
8409_1434,8409,1434,12.886273805246137,77.5243307728463,12.881782249371183,12.890765361121092,77.5197214422813,77.52894010341132,1000,1000000,100,2,2,False,Limited,True
8410_1434,8410,1434,12.886273805246137,77.53354943397632,12.881782249371183,12.890765361121092,77.52894010341132,77.53815876454132,1000,1000000,100,3,2,False,Limited,True
8411_1434,8411,1434,12.886273805246137,77.54276809510633,12.881782249371183,12.890765361121092,77.53815876454132,77.54737742567134,1000,1000000,100,2,2,False,Limited,True
8412_1434,8412,1434,12.886273805246137,77.55198675623635,12.881782249371183,12.890765361121092,77.54737742567134,77.55659608680135,1000,1000000,100,3,3,True,Moderate,True
8413_1434,8413,1434,12.886273805246137,77.56120541736635,12.881782249371183,12.890765361121092,77.55659608680135,77.56581474793137,1000,1000000,100,5,3,True,Moderate,True
8414_1434,8414,1434,12.886273805246137,77.57042407849637,12.881782249371183,12.890765361121092,77.56581474793137,77.57503340906138,1000,1000000,100,2,2,False,Limited,True
8415_1434,8415,1434,12.886273805246137,77.57964273962638,12.881782249371183,12.890765361121092,77.57503340906138,77.5842520701914,1000,1000000,100,4,3,True,Moderate,True
8416_1434,8416,1434,12.886273805246137,77.5888614007564,12.881782249371183,12.890765361121092,77.5842520701914,77.5934707313214,1000,1000000,100,6,4,True,Moderate,True
8417_1434,8417,1434,12.886273805246137,77.5980800618864,12.881782249371183,12.890765361121092,77.5934707313214,77.60268939245141,1000,1000000,100,7,4,True,Moderate,True
8418_1434,8418,1434,12.886273805246137,77.60729872301643,12.881782249371183,12.890765361121092,77.60268939245141,77.61190805358143,1000,1000000,100,2,2,False,Limited,True
8419_1434,8419,1434,12.886273805246137,77.61651738414643,12.881782249371183,12.890765361121092,77.61190805358143,77.62112671471144,1000,1000000,100,1,1,False,Limited,True
8420_1434,8420,1434,12.886273805246137,77.62573604527645,12.881782249371183,12.890765361121092,77.62112671471144,77.63034537584146,1000,1000000,100,3,3,True,Moderate,True
8421_1434,8421,1434,12.886273805246137,77.63495470640646,12.881782249371183,12.890765361121092,77.63034537584146,77.63956403697146,1000,1000000,100,4,3,True,Moderate,True
8422_1434,8422,1434,12.886273805246137,77.64417336753648,12.881782249371183,12.890765361121092,77.63956403697146,77.64878269810148,1000,1000000,100,8,4,True,Moderate,True
8423_1434,8423,1434,12.886273805246137,77.65339202866649,12.881782249371183,12.890765361121092,77.64878269810148,77.65800135923149,1000,1000000,100,1,1,False,Limited,True
8424_1434,8424,1434,12.886273805246137,77.66261068979651,12.881782249371183,12.890765361121092,77.65800135923149,77.66722002036151,1000,1000000,100,5,2,False,Limited,True
8425_1434,8425,1434,12.886273805246137,77.67182935092652,12.881782249371183,12.890765361121092,77.66722002036151,77.67643868149152,1000,1000000,100,5,3,True,Moderate,True
8426_1434,8426,1434,12.886273805246137,77.68104801205654,12.881782249371183,12.890765361121092,77.67643868149152,77.68565734262154,1000,1000000,100,5,3,True,Moderate,True
8427_1434,8427,1434,12.886273805246137,77.69026667318654,12.881782249371183,12.890765361121092,77.68565734262154,77.69487600375155,1000,1000000,100,3,2,False,Limited,True
8428_1434,8428,1434,12.886273805246137,77.69948533431655,12.881782249371183,12.890765361121092,77.69487600375155,77.70409466488157,1000,1000000,100,9,6,True,Very High,True
8429_1434,8429,1434,12.886273805246137,77.70870399544657,12.881782249371183,12.890765361121092,77.70409466488157,77.71331332601157,1000,1000000,100,3,2,False,Limited,True
8430_1434,8430,1434,12.886273805246137,77.71792265657658,12.881782249371183,12.890765361121092,77.71331332601157,77.7225319871416,1000,1000000,100,4,3,True,Moderate,True
8431_1434,8431,1434,12.886273805246137,77.7271413177066,12.881782249371183,12.890765361121092,77.7225319871416,77.7317506482716,1000,1000000,100,6,4,True,Moderate,True
8432_1434,8432,1434,12.886273805246137,77.7363599788366,12.881782249371183,12.890765361121092,77.7317506482716,77.74096930940162,1000,1000000,100,0,0,False,Prediction Only,True
8433_1434,8433,1434,12.886273805246137,77.74557863996662,12.881782249371183,12.890765361121092,77.74096930940162,77.75018797053163,1000,1000000,100,4,3,True,Moderate,True
8401_1435,8401,1435,12.895256916996047,77.4505814838062,12.890765361121092,12.899748472871002,77.44597215324119,77.4551908143712,1000,1000000,100,2,2,False,Limited,True
8402_1435,8402,1435,12.895256916996047,77.45980014493621,12.890765361121092,12.899748472871002,77.4551908143712,77.46440947550121,1000,1000000,100,1,1,False,Limited,True
8403_1435,8403,1435,12.895256916996047,77.46901880606623,12.890765361121092,12.899748472871002,77.46440947550121,77.47362813663123,1000,1000000,100,1,1,False,Limited,True
8404_1435,8404,1435,12.895256916996047,77.47823746719624,12.890765361121092,12.899748472871002,77.47362813663123,77.48284679776124,1000,1000000,100,4,3,True,Moderate,True
8405_1435,8405,1435,12.895256916996047,77.48745612832626,12.890765361121092,12.899748472871002,77.48284679776124,77.49206545889126,1000,1000000,100,4,3,True,Moderate,True
8406_1435,8406,1435,12.895256916996047,77.49667478945626,12.890765361121092,12.899748472871002,77.49206545889126,77.50128412002127,1000,1000000,100,2,2,False,Limited,True
8407_1435,8407,1435,12.895256916996047,77.50589345058627,12.890765361121092,12.899748472871002,77.50128412002127,77.51050278115129,1000,1000000,100,3,3,True,Moderate,True
8408_1435,8408,1435,12.895256916996047,77.51511211171629,12.890765361121092,12.899748472871002,77.51050278115129,77.5197214422813,1000,1000000,100,5,4,True,Moderate,True
8409_1435,8409,1435,12.895256916996047,77.5243307728463,12.890765361121092,12.899748472871002,77.5197214422813,77.52894010341132,1000,1000000,100,3,3,True,Moderate,True
8410_1435,8410,1435,12.895256916996047,77.53354943397632,12.890765361121092,12.899748472871002,77.52894010341132,77.53815876454132,1000,1000000,100,1,1,False,Limited,True
8411_1435,8411,1435,12.895256916996047,77.54276809510633,12.890765361121092,12.899748472871002,77.53815876454132,77.54737742567134,1000,1000000,100,3,3,True,Moderate,True
8412_1435,8412,1435,12.895256916996047,77.55198675623635,12.890765361121092,12.899748472871002,77.54737742567134,77.55659608680135,1000,1000000,100,6,4,True,Moderate,True
8413_1435,8413,1435,12.895256916996047,77.56120541736635,12.890765361121092,12.899748472871002,77.55659608680135,77.56581474793137,1000,1000000,100,4,3,True,Moderate,True
8414_1435,8414,1435,12.895256916996047,77.57042407849637,12.890765361121092,12.899748472871002,77.56581474793137,77.57503340906138,1000,1000000,100,7,5,True,High,True
8415_1435,8415,1435,12.895256916996047,77.57964273962638,12.890765361121092,12.899748472871002,77.57503340906138,77.5842520701914,1000,1000000,100,3,2,False,Limited,True
8416_1435,8416,1435,12.895256916996047,77.5888614007564,12.890765361121092,12.899748472871002,77.5842520701914,77.5934707313214,1000,1000000,100,3,3,True,Moderate,True
8417_1435,8417,1435,12.895256916996047,77.5980800618864,12.890765361121092,12.899748472871002,77.5934707313214,77.60268939245141,1000,1000000,100,6,5,True,High,True
8418_1435,8418,1435,12.895256916996047,77.60729872301643,12.890765361121092,12.899748472871002,77.60268939245141,77.61190805358143,1000,1000000,100,2,2,False,Limited,True
8419_1435,8419,1435,12.895256916996047,77.61651738414643,12.890765361121092,12.899748472871002,77.61190805358143,77.62112671471144,1000,1000000,100,2,2,False,Limited,True
8420_1435,8420,1435,12.895256916996047,77.62573604527645,12.890765361121092,12.899748472871002,77.62112671471144,77.63034537584146,1000,1000000,100,3,2,False,Limited,True
8421_1435,8421,1435,12.895256916996047,77.63495470640646,12.890765361121092,12.899748472871002,77.63034537584146,77.63956403697146,1000,1000000,100,3,3,True,Moderate,True
8422_1435,8422,1435,12.895256916996047,77.64417336753648,12.890765361121092,12.899748472871002,77.63956403697146,77.64878269810148,1000,1000000,100,6,4,True,Moderate,True
8423_1435,8423,1435,12.895256916996047,77.65339202866649,12.890765361121092,12.899748472871002,77.64878269810148,77.65800135923149,1000,1000000,100,1,1,False,Limited,True
8424_1435,8424,1435,12.895256916996047,77.66261068979651,12.890765361121092,12.899748472871002,77.65800135923149,77.66722002036151,1000,1000000,100,7,4,True,Moderate,True
8425_1435,8425,1435,12.895256916996047,77.67182935092652,12.890765361121092,12.899748472871002,77.66722002036151,77.67643868149152,1000,1000000,100,1,1,False,Limited,True
8426_1435,8426,1435,12.895256916996047,77.68104801205654,12.890765361121092,12.899748472871002,77.67643868149152,77.68565734262154,1000,1000000,100,3,3,True,Moderate,True
8427_1435,8427,1435,12.895256916996047,77.69026667318654,12.890765361121092,12.899748472871002,77.68565734262154,77.69487600375155,1000,1000000,100,1,1,False,Limited,True
8428_1435,8428,1435,12.895256916996047,77.69948533431655,12.890765361121092,12.899748472871002,77.69487600375155,77.70409466488157,1000,1000000,100,5,3,True,Moderate,True
8429_1435,8429,1435,12.895256916996047,77.70870399544657,12.890765361121092,12.899748472871002,77.70409466488157,77.71331332601157,1000,1000000,100,4,4,True,Moderate,True
8430_1435,8430,1435,12.895256916996047,77.71792265657658,12.890765361121092,12.899748472871002,77.71331332601157,77.7225319871416,1000,1000000,100,3,3,True,Moderate,True
8431_1435,8431,1435,12.895256916996047,77.7271413177066,12.890765361121092,12.899748472871002,77.7225319871416,77.7317506482716,1000,1000000,100,2,2,False,Limited,True
8432_1435,8432,1435,12.895256916996047,77.7363599788366,12.890765361121092,12.899748472871002,77.7317506482716,77.74096930940162,1000,1000000,100,6,5,True,High,True
8433_1435,8433,1435,12.895256916996047,77.74557863996662,12.890765361121092,12.899748472871002,77.74096930940162,77.75018797053163,1000,1000000,100,2,2,False,Limited,True
8401_1436,8401,1436,12.904240028745958,77.4505814838062,12.899748472871002,12.908731584620913,77.44597215324119,77.4551908143712,1000,1000000,100,4,3,True,Moderate,True
8402_1436,8402,1436,12.904240028745958,77.45980014493621,12.899748472871002,12.908731584620913,77.4551908143712,77.46440947550121,1000,1000000,100,6,4,True,Moderate,True
8403_1436,8403,1436,12.904240028745958,77.46901880606623,12.899748472871002,12.908731584620913,77.46440947550121,77.47362813663123,1000,1000000,100,3,3,True,Moderate,True
8404_1436,8404,1436,12.904240028745958,77.47823746719624,12.899748472871002,12.908731584620913,77.47362813663123,77.48284679776124,1000,1000000,100,3,3,True,Moderate,True
8405_1436,8405,1436,12.904240028745958,77.48745612832626,12.899748472871002,12.908731584620913,77.48284679776124,77.49206545889126,1000,1000000,100,2,2,False,Limited,True
8406_1436,8406,1436,12.904240028745958,77.49667478945626,12.899748472871002,12.908731584620913,77.49206545889126,77.50128412002127,1000,1000000,100,3,3,True,Moderate,True
8407_1436,8407,1436,12.904240028745958,77.50589345058627,12.899748472871002,12.908731584620913,77.50128412002127,77.51050278115129,1000,1000000,100,3,3,True,Moderate,True
8408_1436,8408,1436,12.904240028745958,77.51511211171629,12.899748472871002,12.908731584620913,77.51050278115129,77.5197214422813,1000,1000000,100,4,2,False,Limited,True
8409_1436,8409,1436,12.904240028745958,77.5243307728463,12.899748472871002,12.908731584620913,77.5197214422813,77.52894010341132,1000,1000000,100,1,1,False,Limited,True
8410_1436,8410,1436,12.904240028745958,77.53354943397632,12.899748472871002,12.908731584620913,77.52894010341132,77.53815876454132,1000,1000000,100,6,4,True,Moderate,True
8411_1436,8411,1436,12.904240028745958,77.54276809510633,12.899748472871002,12.908731584620913,77.53815876454132,77.54737742567134,1000,1000000,100,2,2,False,Limited,True
8412_1436,8412,1436,12.904240028745958,77.55198675623635,12.899748472871002,12.908731584620913,77.54737742567134,77.55659608680135,1000,1000000,100,3,3,True,Moderate,True
8413_1436,8413,1436,12.904240028745958,77.56120541736635,12.899748472871002,12.908731584620913,77.55659608680135,77.56581474793137,1000,1000000,100,1,1,False,Limited,True
8414_1436,8414,1436,12.904240028745958,77.57042407849637,12.899748472871002,12.908731584620913,77.56581474793137,77.57503340906138,1000,1000000,100,4,3,True,Moderate,True
8415_1436,8415,1436,12.904240028745958,77.57964273962638,12.899748472871002,12.908731584620913,77.57503340906138,77.5842520701914,1000,1000000,100,5,3,True,Moderate,True
8416_1436,8416,1436,12.904240028745958,77.5888614007564,12.899748472871002,12.908731584620913,77.5842520701914,77.5934707313214,1000,1000000,100,6,2,False,Limited,True
8417_1436,8417,1436,12.904240028745958,77.5980800618864,12.899748472871002,12.908731584620913,77.5934707313214,77.60268939245141,1000,1000000,100,4,4,True,Moderate,True
8418_1436,8418,1436,12.904240028745958,77.60729872301643,12.899748472871002,12.908731584620913,77.60268939245141,77.61190805358143,1000,1000000,100,1,1,False,Limited,True
8419_1436,8419,1436,12.904240028745958,77.61651738414643,12.899748472871002,12.908731584620913,77.61190805358143,77.62112671471144,1000,1000000,100,5,4,True,Moderate,True
8420_1436,8420,1436,12.904240028745958,77.62573604527645,12.899748472871002,12.908731584620913,77.62112671471144,77.63034537584146,1000,1000000,100,2,2,False,Limited,True
8421_1436,8421,1436,12.904240028745958,77.63495470640646,12.899748472871002,12.908731584620913,77.63034537584146,77.63956403697146,1000,1000000,100,7,5,True,High,True
8422_1436,8422,1436,12.904240028745958,77.64417336753648,12.899748472871002,12.908731584620913,77.63956403697146,77.64878269810148,1000,1000000,100,6,4,True,Moderate,True
8423_1436,8423,1436,12.904240028745958,77.65339202866649,12.899748472871002,12.908731584620913,77.64878269810148,77.65800135923149,1000,1000000,100,3,3,True,Moderate,True
8424_1436,8424,1436,12.904240028745958,77.66261068979651,12.899748472871002,12.908731584620913,77.65800135923149,77.66722002036151,1000,1000000,100,4,3,True,Moderate,True
8425_1436,8425,1436,12.904240028745958,77.67182935092652,12.899748472871002,12.908731584620913,77.66722002036151,77.67643868149152,1000,1000000,100,3,2,False,Limited,True
8426_1436,8426,1436,12.904240028745958,77.68104801205654,12.899748472871002,12.908731584620913,77.67643868149152,77.68565734262154,1000,1000000,100,1,1,False,Limited,True
8427_1436,8427,1436,12.904240028745958,77.69026667318654,12.899748472871002,12.908731584620913,77.68565734262154,77.69487600375155,1000,1000000,100,4,4,True,Moderate,True
8428_1436,8428,1436,12.904240028745958,77.69948533431655,12.899748472871002,12.908731584620913,77.69487600375155,77.70409466488157,1000,1000000,100,3,3,True,Moderate,True
8429_1436,8429,1436,12.904240028745958,77.70870399544657,12.899748472871002,12.908731584620913,77.70409466488157,77.71331332601157,1000,1000000,100,0,0,False,Prediction Only,True
8430_1436,8430,1436,12.904240028745958,77.71792265657658,12.899748472871002,12.908731584620913,77.71331332601157,77.7225319871416,1000,1000000,100,1,1,False,Limited,True
8431_1436,8431,1436,12.904240028745958,77.7271413177066,12.899748472871002,12.908731584620913,77.7225319871416,77.7317506482716,1000,1000000,100,0,0,False,Prediction Only,True
8432_1436,8432,1436,12.904240028745958,77.7363599788366,12.899748472871002,12.908731584620913,77.7317506482716,77.74096930940162,1000,1000000,100,7,5,True,High,True
8433_1436,8433,1436,12.904240028745958,77.74557863996662,12.899748472871002,12.908731584620913,77.74096930940162,77.75018797053163,1000,1000000,100,0,0,False,Prediction Only,True
8401_1437,8401,1437,12.913223140495868,77.4505814838062,12.908731584620913,12.917714696370822,77.44597215324119,77.4551908143712,1000,1000000,100,2,2,False,Limited,True
8402_1437,8402,1437,12.913223140495868,77.45980014493621,12.908731584620913,12.917714696370822,77.4551908143712,77.46440947550121,1000,1000000,100,6,3,True,Moderate,True
8403_1437,8403,1437,12.913223140495868,77.46901880606623,12.908731584620913,12.917714696370822,77.46440947550121,77.47362813663123,1000,1000000,100,2,2,False,Limited,True
8404_1437,8404,1437,12.913223140495868,77.47823746719624,12.908731584620913,12.917714696370822,77.47362813663123,77.48284679776124,1000,1000000,100,1,1,False,Limited,True
8405_1437,8405,1437,12.913223140495868,77.48745612832626,12.908731584620913,12.917714696370822,77.48284679776124,77.49206545889126,1000,1000000,100,2,2,False,Limited,True
8406_1437,8406,1437,12.913223140495868,77.49667478945626,12.908731584620913,12.917714696370822,77.49206545889126,77.50128412002127,1000,1000000,100,5,3,True,Moderate,True
8407_1437,8407,1437,12.913223140495868,77.50589345058627,12.908731584620913,12.917714696370822,77.50128412002127,77.51050278115129,1000,1000000,100,3,2,False,Limited,True
8408_1437,8408,1437,12.913223140495868,77.51511211171629,12.908731584620913,12.917714696370822,77.51050278115129,77.5197214422813,1000,1000000,100,4,2,False,Limited,True
8409_1437,8409,1437,12.913223140495868,77.5243307728463,12.908731584620913,12.917714696370822,77.5197214422813,77.52894010341132,1000,1000000,100,5,3,True,Moderate,True
8410_1437,8410,1437,12.913223140495868,77.53354943397632,12.908731584620913,12.917714696370822,77.52894010341132,77.53815876454132,1000,1000000,100,5,5,True,High,True
8411_1437,8411,1437,12.913223140495868,77.54276809510633,12.908731584620913,12.917714696370822,77.53815876454132,77.54737742567134,1000,1000000,100,6,3,True,Moderate,True
8412_1437,8412,1437,12.913223140495868,77.55198675623635,12.908731584620913,12.917714696370822,77.54737742567134,77.55659608680135,1000,1000000,100,2,2,False,Limited,True
8413_1437,8413,1437,12.913223140495868,77.56120541736635,12.908731584620913,12.917714696370822,77.55659608680135,77.56581474793137,1000,1000000,100,3,3,True,Moderate,True
8414_1437,8414,1437,12.913223140495868,77.57042407849637,12.908731584620913,12.917714696370822,77.56581474793137,77.57503340906138,1000,1000000,100,3,2,False,Limited,True
8415_1437,8415,1437,12.913223140495868,77.57964273962638,12.908731584620913,12.917714696370822,77.57503340906138,77.5842520701914,1000,1000000,100,1,1,False,Limited,True
8416_1437,8416,1437,12.913223140495868,77.5888614007564,12.908731584620913,12.917714696370822,77.5842520701914,77.5934707313214,1000,1000000,100,2,2,False,Limited,True
8417_1437,8417,1437,12.913223140495868,77.5980800618864,12.908731584620913,12.917714696370822,77.5934707313214,77.60268939245141,1000,1000000,100,5,4,True,Moderate,True
8418_1437,8418,1437,12.913223140495868,77.60729872301643,12.908731584620913,12.917714696370822,77.60268939245141,77.61190805358143,1000,1000000,100,4,3,True,Moderate,True
8419_1437,8419,1437,12.913223140495868,77.61651738414643,12.908731584620913,12.917714696370822,77.61190805358143,77.62112671471144,1000,1000000,100,1,1,False,Limited,True
8420_1437,8420,1437,12.913223140495868,77.62573604527645,12.908731584620913,12.917714696370822,77.62112671471144,77.63034537584146,1000,1000000,100,2,2,False,Limited,True
8421_1437,8421,1437,12.913223140495868,77.63495470640646,12.908731584620913,12.917714696370822,77.63034537584146,77.63956403697146,1000,1000000,100,1,1,False,Limited,True
8422_1437,8422,1437,12.913223140495868,77.64417336753648,12.908731584620913,12.917714696370822,77.63956403697146,77.64878269810148,1000,1000000,100,2,2,False,Limited,True
8423_1437,8423,1437,12.913223140495868,77.65339202866649,12.908731584620913,12.917714696370822,77.64878269810148,77.65800135923149,1000,1000000,100,2,1,False,Limited,True
8424_1437,8424,1437,12.913223140495868,77.66261068979651,12.908731584620913,12.917714696370822,77.65800135923149,77.66722002036151,1000,1000000,100,0,0,False,Prediction Only,True
8425_1437,8425,1437,12.913223140495868,77.67182935092652,12.908731584620913,12.917714696370822,77.66722002036151,77.67643868149152,1000,1000000,100,2,2,False,Limited,True
8426_1437,8426,1437,12.913223140495868,77.68104801205654,12.908731584620913,12.917714696370822,77.67643868149152,77.68565734262154,1000,1000000,100,2,2,False,Limited,True
8427_1437,8427,1437,12.913223140495868,77.69026667318654,12.908731584620913,12.917714696370822,77.68565734262154,77.69487600375155,1000,1000000,100,2,2,False,Limited,True
8428_1437,8428,1437,12.913223140495868,77.69948533431655,12.908731584620913,12.917714696370822,77.69487600375155,77.70409466488157,1000,1000000,100,5,4,True,Moderate,True
8429_1437,8429,1437,12.913223140495868,77.70870399544657,12.908731584620913,12.917714696370822,77.70409466488157,77.71331332601157,1000,1000000,100,2,2,False,Limited,True
8430_1437,8430,1437,12.913223140495868,77.71792265657658,12.908731584620913,12.917714696370822,77.71331332601157,77.7225319871416,1000,1000000,100,0,0,False,Prediction Only,True
8431_1437,8431,1437,12.913223140495868,77.7271413177066,12.908731584620913,12.917714696370822,77.7225319871416,77.7317506482716,1000,1000000,100,4,4,True,Moderate,True
8432_1437,8432,1437,12.913223140495868,77.7363599788366,12.908731584620913,12.917714696370822,77.7317506482716,77.74096930940162,1000,1000000,100,4,3,True,Moderate,True
8433_1437,8433,1437,12.913223140495868,77.74557863996662,12.908731584620913,12.917714696370822,77.74096930940162,77.75018797053163,1000,1000000,100,5,4,True,Moderate,True
8401_1438,8401,1438,12.922206252245777,77.4505814838062,12.917714696370822,12.926697808120734,77.44597215324119,77.4551908143712,1000,1000000,100,3,2,False,Limited,True
8402_1438,8402,1438,12.922206252245777,77.45980014493621,12.917714696370822,12.926697808120734,77.4551908143712,77.46440947550121,1000,1000000,100,6,4,True,Moderate,True
8403_1438,8403,1438,12.922206252245777,77.46901880606623,12.917714696370822,12.926697808120734,77.46440947550121,77.47362813663123,1000,1000000,100,0,0,False,Prediction Only,True
8404_1438,8404,1438,12.922206252245777,77.47823746719624,12.917714696370822,12.926697808120734,77.47362813663123,77.48284679776124,1000,1000000,100,4,4,True,Moderate,True
8405_1438,8405,1438,12.922206252245777,77.48745612832626,12.917714696370822,12.926697808120734,77.48284679776124,77.49206545889126,1000,1000000,100,3,3,True,Moderate,True
8406_1438,8406,1438,12.922206252245777,77.49667478945626,12.917714696370822,12.926697808120734,77.49206545889126,77.50128412002127,1000,1000000,100,3,3,True,Moderate,True
8407_1438,8407,1438,12.922206252245777,77.50589345058627,12.917714696370822,12.926697808120734,77.50128412002127,77.51050278115129,1000,1000000,100,4,3,True,Moderate,True
8408_1438,8408,1438,12.922206252245777,77.51511211171629,12.917714696370822,12.926697808120734,77.51050278115129,77.5197214422813,1000,1000000,100,5,5,True,High,True
8409_1438,8409,1438,12.922206252245777,77.5243307728463,12.917714696370822,12.926697808120734,77.5197214422813,77.52894010341132,1000,1000000,100,7,6,True,Very High,True
8410_1438,8410,1438,12.922206252245777,77.53354943397632,12.917714696370822,12.926697808120734,77.52894010341132,77.53815876454132,1000,1000000,100,5,3,True,Moderate,True
8411_1438,8411,1438,12.922206252245777,77.54276809510633,12.917714696370822,12.926697808120734,77.53815876454132,77.54737742567134,1000,1000000,100,3,3,True,Moderate,True
8412_1438,8412,1438,12.922206252245777,77.55198675623635,12.917714696370822,12.926697808120734,77.54737742567134,77.55659608680135,1000,1000000,100,7,4,True,Moderate,True
8413_1438,8413,1438,12.922206252245777,77.56120541736635,12.917714696370822,12.926697808120734,77.55659608680135,77.56581474793137,1000,1000000,100,1,1,False,Limited,True
8414_1438,8414,1438,12.922206252245777,77.57042407849637,12.917714696370822,12.926697808120734,77.56581474793137,77.57503340906138,1000,1000000,100,4,4,True,Moderate,True
8415_1438,8415,1438,12.922206252245777,77.57964273962638,12.917714696370822,12.926697808120734,77.57503340906138,77.5842520701914,1000,1000000,100,1,1,False,Limited,True
8416_1438,8416,1438,12.922206252245777,77.5888614007564,12.917714696370822,12.926697808120734,77.5842520701914,77.5934707313214,1000,1000000,100,3,3,True,Moderate,True
8417_1438,8417,1438,12.922206252245777,77.5980800618864,12.917714696370822,12.926697808120734,77.5934707313214,77.60268939245141,1000,1000000,100,5,3,True,Moderate,True
8418_1438,8418,1438,12.922206252245777,77.60729872301643,12.917714696370822,12.926697808120734,77.60268939245141,77.61190805358143,1000,1000000,100,3,2,False,Limited,True
8419_1438,8419,1438,12.922206252245777,77.61651738414643,12.917714696370822,12.926697808120734,77.61190805358143,77.62112671471144,1000,1000000,100,4,3,True,Moderate,True
8420_1438,8420,1438,12.922206252245777,77.62573604527645,12.917714696370822,12.926697808120734,77.62112671471144,77.63034537584146,1000,1000000,100,4,2,False,Limited,True
8421_1438,8421,1438,12.922206252245777,77.63495470640646,12.917714696370822,12.926697808120734,77.63034537584146,77.63956403697146,1000,1000000,100,4,3,True,Moderate,True
