Grid_ID,Latitude,Longitude,Samples,Unique_Dates,Median_Predicted_LST,Mean_Predicted_LST,Maximum_Predicted_LST,Median_L_NDVI,Median_S2_NDVI,Median_Tree_Probability,Median_Built_Probability,Median_Distance_To_Water,Median_Albedo,Median_Cooling_Priority_Score,Heat_Score,Built_Score,Low_Tree_Score,Water_Distance_Score,Low_Albedo_Score,Spatial_Cooling_Score,Cooling_Priority,Cell_Area_m2,Cell_Area_hectares,Suggested_Greening_Fraction,Suggested_Greening_Percent,Suggested_Greening_Area_m2,Assumed_Canopy_Area_Per_Tree_m2,Approx_Trees_Needed,Recommended_Action
16813_2859,12.844767843490464,77.50053805708266,3,3,33.244574339300044,34.79609906780002,39.3985313582,0.387980007776861,0.3680210464776381,0.2503358060494065,0.1348490724340081,3420.5262752974145,0.1188359299999999,47.21452165937957,0.34436286118635256,0.14894779107086226,0.6714162306982361,0.1751824710431884,0.6624319711461054,41.170281502865876,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2860,12.847681364594564,77.50090039519719,1,1,41.4850445771,41.4850445771,41.4850445771,0.3338907691286749,0.2612112806287563,0.4761454844847321,0.0255621233955025,3275.6678708318395,0.08642432,48.79569907283542,0.6877898376019124,0.005383001756883257,0.35281193658812393,0.1677635386324305,0.7672789152318982,45.76306148377613,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2861,12.854557060430674,77.50067313515166,2,1,31.680514022450012,31.680514022450012,32.8596198368,0.4930648716609184,0.49564272603780607,0.4527340531349182,0.03028985951095815,3336.068167121846,0.10359498999999994,31.219502379120016,0.2791796264865359,0.011593591816528321,0.38584410159982485,0.1708569436538271,0.7117342422765713,29.813103336008968,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2862,12.856622760121502,77.4973985354855,1,1,31.21368939590001,31.21368939590001,31.21368939590001,0.4656810192226184,0.3971405877680699,0.677928701043129,0.0333880598191171,2831.9604517012594,0.0927508875,28.100441992886044,0.25972440543895725,0.015663542331265705,0.06810757971411596,0.1450390349018658,0.7468133700483206,21.24514289488204,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2863,12.862058458241176,77.49940389191434,1,1,36.60042055550001,36.60042055550001,36.60042055550001,0.5180188267884167,0.4238178633975482,0.5355704391840845,0.0344049967825412,4410.215414239989,0.0921397275,39.32969172850932,0.4842199428925105,0.01699944146820784,0.2689667893132024,0.22586946332758198,0.7487903856408034,36.09455756023745,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2864,12.864327542885826,77.49978306689474,2,2,33.70178578460004,33.70178578460004,34.09731905900004,0.5350571741263821,0.41663960828116475,0.5173488055588678,0.0327983322786167,3593.9088914585773,0.11116998875,33.85080320304534,0.36341744662999675,0.014888846808612213,0.29467645224227834,0.18406227277264717,0.6872301997315942,30.83986659842843,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2865,12.870110811749585,77.49833339818001,2,2,33.600432946550015,33.600432946550015,36.662372168000005,0.48067963824579746,0.4389343535414678,0.5552663481212221,0.03252724878257135,1453.4482612995553,0.09938461625,32.52524815734054,0.35919350094265096,0.014532738002037924,0.24117700985265966,0.0744384452727944,0.7253542019498654,28.6130828262797,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2866,12.875257331805823,77.49804783403106,2,1,30.782771069450007,30.782771069450007,32.8449223508,0.263216738862174,0.20315206581333226,0.0849192963214591,0.1155637466581538,431.95961074663194,0.08564659249999995,36.78868660757378,0.24176560288713986,0.12361362485778166,0.9048092840040789,0.022122838975961127,0.7697947529735742,42.064236507949644,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2867,12.8796776285702,77.49768651519436,5,3,36.89907005300002,38.30743443182003,43.70923564160003,0.3480999289513604,0.2810670136629798,0.0403879743535071,0.6547125019133091,1802.7756377319947,0.149351085,52.73956928384278,0.49666635565473133,0.8318663314991639,0.9676403836261133,0.09232926910549477,0.5637197889973531,63.09614937035802,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2869,12.886629806923665,77.49754311720156,1,1,43.08438740540001,43.08438740540001,43.08438740540001,0.4018367020735552,0.3871222076215506,0.0289772488176822,0.7544773689005524,2842.534080710379,0.1531533175,68.95912605477783,0.7544434939983007,0.9629224387102301,0.9837402522403231,0.14558056398500385,0.5514201081629644,76.18508936807324,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16813_2874,12.911878975794082,77.49823822922922,1,1,37.38839379620004,37.38839379620004,37.38839379620004,0.2388656170253743,0.1767151767151767,0.0297038408461958,0.7308089698199183,11356.49593844862,0.141408535,64.97849867551304,0.5170592420757851,0.9318304487031416,0.9827150732402259,0.5816236627845751,0.5894128075098126,70.93806794752805,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16813_2875,12.91606518739298,77.50017905803409,3,2,36.18123458270001,35.52445064630002,36.27688787240001,0.2477466750377057,0.1807400379506641,0.0302905300632119,0.7325057173147798,12256.018929489295,0.148081905,63.42778331782499,0.46675009383776117,0.934059380874475,0.9818872889523927,0.6276927900614775,0.567825405611116,69.18325864716333,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16813_2876,12.920753150289668,77.49953388189678,1,1,30.517319091200008,30.517319091200008,30.517319091200008,0.5973986310475541,0.6076656907106734,0.0695711458101868,0.529757235199213,11580.155439371269,0.1168618974999999,46.99409549672512,0.23070271841050533,0.6677188582893421,0.9264646297510958,0.5930783983692357,0.6688176852513608,55.024468190743704,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2877,12.92328187812054,77.50090148893769,1,1,43.7848593341,43.7848593341,43.7848593341,0.3586224855152659,0.3791878172588832,0.037163951434195,0.7020862700883299,11845.674315968678,0.16493385,73.50434644807889,0.7836361188844307,0.8940988771680877,0.9721892920410219,0.6066769645451091,0.5133117626556487,80.26154748593167,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16813_2878,12.929186336678535,77.50016830175657,3,2,35.323328652800015,34.38881919800002,36.09438269450004,0.3890349834781075,0.4190077704722056,0.0445719100534915,0.7217583081219345,11300.0,0.13199028,58.26620364816159,0.43099630418106877,0.9199410478986106,0.9617370942297847,0.5787302196986942,0.6198795216091968,67.06849265454544,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2879,12.931858999046538,77.49917549751646,1,1,36.62639750750003,36.62639750750003,36.62639750750003,0.3208333333333334,0.2536023054755043,0.0384934628382325,0.7236002720892429,11000.454536063498,0.1221834775,63.13053492669738,0.4853025493244757,0.9223607436739717,0.9703134289454725,0.5633889796850908,0.6516031315556917,69.65526996413324,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16813_2880,12.940167354103076,77.49749267453862,1,1,36.380419698200015,36.380419698200015,36.380419698200015,0.5079738018505042,0.4042553191489361,0.1374162817373871,0.3981568405870348,8260.750571225353,0.1063191125,52.82264645885096,0.4750512635512768,0.494842013502714,0.8307390975654536,0.42307486663374894,0.7029220938075396,58.45312778814101,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2881,12.94314649106512,77.49836764085143,2,2,38.274182224250026,38.274182224250026,42.78115776110001,0.49576217273626555,0.6317411504719304,0.32922275003511453,0.3779618541011586,7226.889991711662,0.1375128575,51.27562307329198,0.5539750530441546,0.46831287159189033,0.5601113509551429,0.3701256312072199,0.6020147696159462,52.907882977754774,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2882,12.946500342944034,77.49723633621602,2,2,35.94241752530002,35.94241752530002,36.46833117260003,0.22756284487487505,0.10482866878745635,0.029431909439153952,0.7188788228668272,5918.8307804411925,0.14462327124999996,59.79730122285909,0.45679723707442743,0.9161584123907192,0.9830987526050222,0.3031332953915155,0.5790135934055358,65.41320337193396,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2884,12.95698874868408,77.49832946114581,1,1,32.59619303540003,32.59619303540003,32.59619303540003,0.3204807175888791,0.1006559601900022,0.0349676760379225,0.7335769853089005,2385.3720883753126,0.1545680275,52.102201765254165,0.31734114709273914,0.9354666519642789,0.975288108607032,0.12216698343084759,0.546843722717514,57.79795543983316,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2885,12.958973219393634,77.50102650032397,1,1,31.11386612180001,31.11386612180001,31.11386612180001,0.3950665500218709,0.1630112625963248,0.0437638023868203,0.7286973148584366,2505.992817228333,0.14739655,49.16149402889864,0.25556420532770535,0.9290564733811466,0.9628772870438783,0.12834458174140734,0.5700424314658614,55.21421762199507,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2890,12.984951702529749,77.49868445136227,1,1,31.270343077400018,31.270343077400018,31.270343077400018,0.5061528642954095,0.543859649122807,0.423266032943502,0.03312648832798,3584.6896657869843,0.124525625,30.424122448954144,0.2620854845981428,0.015319928968956453,0.42742176043608104,0.1835901095427027,0.6440266178319618,29.674929603108737,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2892,12.992819411266911,77.49921177519408,2,2,38.568584831900026,38.568584831900026,44.238584399000025,0.20513746644966147,0.14064737325607812,0.03011215908918525,0.670331412111409,3706.042616467089,0.15927886,61.71217427172718,0.5662444738995703,0.8523841112673055,0.9821389599997246,0.18980520864077186,0.5316048502355535,67.20311521374876,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2895,13.00516783337004,77.49796337063756,1,1,32.48136465350003,32.48136465350003,32.48136465350003,0.1660365603273721,0.1336236534494613,0.0221788883209228,0.738236932316795,5671.860364994893,0.1605344275,54.22411532957809,0.31255559931881316,0.9415881908697795,0.9933323426333683,0.2904846898348505,0.527543268121353,59.63963498119546,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2897,13.014264194637793,77.49939209582791,3,3,44.66265814039999,42.14712644450001,47.525882224100016,0.2756874190213195,0.2829977628635347,0.0293002286925911,0.7410977790132165,2973.2137494637013,0.1927650325,71.25573650559441,0.8202189571508642,0.9453463418369791,0.9832845464629173,0.15227333154321296,0.423281849441865,77.32661888501298,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16813_2900,13.02856153168612,77.49992272181996,1,1,39.553743646400015,39.553743646400015,39.553743646400015,0.2639142774677697,0.183942706370147,0.0345183014869689,0.7026745229959488,2418.677324489565,0.1789246125,62.458449360645,0.6073016105907401,0.8948716355394087,0.9759221499049502,0.1238727132196545,0.4680536377567278,68.03245621410832,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2901,13.032834995812276,77.50081706818142,1,1,30.24956849450001,30.24956849450001,30.24956849450001,0.1928253268834714,0.1756756756756756,0.0291645675897598,0.7424382402095944,3992.492955535426,0.1367689825,49.95330515117573,0.21954403750946347,0.9471072385491176,0.9834759563714973,0.2044757810002218,0.604421099339518,55.66423779130013,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2903,13.041364849689387,77.50088048860025,2,1,31.196616386000017,31.196616386000017,31.44021867140002,0.2552978575796534,0.2017286798915638,0.03241643693763755,0.7444907932076603,7014.437758414362,0.13981470374999994,52.651401171364284,0.25901287660637057,0.9498035745829774,0.9788877582690159,0.3592448765477841,0.5945686246984974,58.617897652187686,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2906,13.054584027990186,77.4968546152086,3,2,35.70783881270003,34.23366387680003,35.929497409700026,0.2158513673369981,0.1064497157420113,0.034916334785521,0.7054656802210957,5772.347875864724,0.1527495625,58.35704041281377,0.4470210160973613,0.898538238939868,0.9753605481215535,0.29563116410411355,0.5527261981075663,64.2265015531481,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2908,13.062674438610022,77.49754596361403,3,2,33.82305713420003,34.61251151690002,36.25046657780002,0.2473543821878884,0.2901931276649109,0.0365312853828072,0.7173575109336525,6964.19413859206,0.1450889699999999,56.40203485581113,0.36847150928869243,0.9141599411268712,0.9730819469622217,0.3566716463585612,0.5775071242482781,62.1200958685747,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2909,13.067983238664128,77.49797102258113,3,3,35.61879939170002,36.672204672200024,43.67209885430002,0.2297722510638604,0.1316094172134311,0.0269415436778217,0.7586182469967753,5630.2753041036985,0.1439988975,58.99627929984197,0.4433102401035887,0.9683621027935385,0.9866125135339742,0.2883549082927492,0.5810333535980989,65.61703660330447,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2910,13.071687210249625,77.49879801118067,2,2,37.87979398655003,37.87979398655003,43.82047510250001,0.3530977323371955,0.379242476786233,0.034182915114797596,0.6974670911440626,4409.61728057022,0.16407129874999998,59.94460450188831,0.537538665787287,0.888030893225159,0.9763953605268341,0.22583882987358955,0.5161019931526798,66.65130227330242,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2911,13.07592582388834,77.49845815078676,1,1,35.69049236120003,35.69049236120003,35.69049236120003,0.1747403180302642,0.1685323383084577,0.0336618572473526,0.6926061308477074,3413.2096331752023,0.136570845,57.72799838325256,0.4462980914075955,0.8816452932340387,0.9771305428059913,0.17480774875090127,0.6050620459442625,63.30356457191583,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2912,13.081039541281132,77.49994087776881,1,1,35.96875336940004,35.96875336940004,35.96875336940004,0.209143686502177,0.1340549542048293,0.0288734436035156,0.6918190279975533,2400.0,0.1333875275,57.758185500971415,0.4578948005689393,0.8806113156562496,0.9838867153468368,0.12291615285635984,0.6153596248652056,63.50488741848789,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2913,13.083937076919444,77.50070124099422,1,1,33.462421844000026,33.462421844000026,33.462421844000026,0.2186988989425488,0.2123076923076923,0.0243012217106297,0.7502826462732628,2184.032966784156,0.1592735249999999,53.84794114867383,0.3534417981523046,0.9574120417642487,0.9903378539286357,0.11185538749523767,0.531622108201039,59.69207385773457,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2916,13.100480145927124,77.49896764851829,3,1,34.67629746680003,34.315081113200016,34.935947356100016,0.2790352202282827,0.2545365375183914,0.0414697399828583,0.4220794850261882,7261.542535852834,0.1780683175,51.59142824191216,0.4040308571322759,0.5262679928987553,0.9661140753778567,0.3719003634624357,0.4708236301756772,56.635345999599906,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2917,13.103373277056772,77.49899565721401,2,2,35.62358461970001,35.62358461970001,37.693417901000025,0.3234034715473859,0.2594651750558614,0.04645998147316275,0.2900534814689308,8302.021299786824,0.15141879625,50.82804649757634,0.44350966760421323,0.35283204696539366,0.9590731355099368,0.4251885496255635,0.5570310374723806,56.8318916673773,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2920,13.119577653049415,77.49816703233881,2,1,33.10744337690002,33.10744337690002,34.00568194280002,0.2444788194768081,0.24345795245855226,0.0312029593624174,0.553330032620579,8993.25331260778,0.17261970125,52.27469185445407,0.33864783881129834,0.6986852611866097,0.9805999043955699,0.4605900411868593,0.4884491280546377,58.0315817725553,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2921,13.124205924236025,77.4983962107228,1,1,35.93341104260002,35.93341104260002,35.93341104260002,0.5087787649594729,0.5574837310195228,0.4179617764893919,0.1032658852636814,7468.600939935136,0.1282670825,41.417452291242654,0.45642188602860817,0.10745854050742717,0.4349057571143934,0.38250487281509166,0.6319235354703676,40.885681559470164,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2924,13.135622096353671,77.49711328525841,1,1,31.69228055630002,31.69228055630002,31.69228055630002,0.4979514707603807,0.4765100671140939,0.3210753726307302,0.094759807921946,3753.664875824692,0.1332232975,33.75062072698941,0.2796700044657516,0.09628453288622082,0.5716068255723481,0.19224418568684035,0.6158908855346759,35.002589523447234,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2925,13.140883396398523,77.50104188912584,1,1,33.7848949409,33.7848949409,33.7848949409,0.2787837349906659,0.221596724667349,0.0302215220872312,0.5956120053306222,4229.65719651132,0.1407367649999999,52.44803378729096,0.3668810749712071,0.7542289702689999,0.9819846551841134,0.21662216270682827,0.5915858878235805,58.620374437790204,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16813_2926,13.14512036383698,77.49925575443282,1,1,44.07419472710006,44.07419472710006,44.07419472710006,0.4391952367980697,0.3277428371767994,0.0688806176185607,0.0703865124378353,3590.264614203248,0.1726281025,56.67369774482003,0.7956943602615086,0.06426655579152823,0.9274389247794604,0.18387563088091094,0.4884219512069279,62.70072168769817,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16813_2927,13.147943256678518,77.50094622588362,1,1,46.92863449940003,46.92863449940003,46.92863449940003,0.3834962117052816,0.3303360151443445,0.0910761961713433,0.1942741209641099,4518.849411078001,0.163524585,64.43781523463046,0.9146550011075362,0.22701149993321829,0.8961222571938404,0.23143316039455636,0.5178705343012739,69.88746592010403,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16814_2851,12.808516286864258,77.50382516545776,2,2,40.90638233615002,40.90638233615002,43.49224264190004,0.5082320005276868,0.480906129520675,0.13413218013010916,0.4988764369045384,6459.718606033664,0.15807865,60.028056958033936,0.6636737109682992,0.6271523007998434,0.8353727735071709,0.33083489982846065,0.5354873587181994,65.50177487387549,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16814_2852,12.812639132891876,77.50585602916237,1,1,33.24505286210002,33.24505286210002,33.24505286210002,0.2269520325647138,0.1019512195121951,0.0310276389354839,0.686576470034197,4901.020301937138,0.1742985349999999,53.5233321108625,0.34438280393641396,0.8737244299292961,0.9808472712987659,0.25100606691042837,0.4830183398797959,58.74260445676739,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2855,12.823913648093544,77.50271884299978,1,1,39.117313762699965,39.117313762699965,39.117313762699965,0.4206380638063805,0.5788409703504043,0.081837061792612,0.435907012084499,1131.370849898476,0.1249521775,54.55196656392269,0.5891131102926651,0.544432522390381,0.9091581372647084,0.05794323013472951,0.6426467812204157,61.46586579273149,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2857,12.834311913173766,77.50512558002167,1,1,42.613503880100026,42.613503880100026,42.613503880100026,0.5576157274797747,0.462258953168044,0.2616687156260013,0.1099814558401703,2209.072203437452,0.1514795575,51.4772604779271,0.7348191156957287,0.11628044910144507,0.6554261558667055,0.11313777359518896,0.5568344834788785,54.222347831759144,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2858,12.837664292668052,77.50413013622904,3,3,32.16782967890003,34.590698852600035,39.554427250400046,0.472531395240917,0.3469281045751634,0.3261445856187492,0.2273154715076089,3400.0,0.1509361025,35.76873169285285,0.29948882458143405,0.270416266661178,0.5644544615243022,0.1741312165465098,0.5585924830351531,37.47439551709921,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2859,12.844458248156224,77.50307502019521,1,1,34.40453069660002,34.40453069660002,34.40453069660002,0.4020603688060162,0.2725773195876289,0.5251472033560276,0.0285167454276233,4428.317965096906,0.1082950425,36.31839702754623,0.39270479957892324,0.009264340684136224,0.2836733675092846,0.22679658662267319,0.6965302415599208,32.17225956297703,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2861,12.851551425900084,77.5038810282526,1,1,39.686807165000026,39.686807165000026,39.686807165000026,0.6672218042252449,0.613539270456786,0.5739560583606362,0.082396749407053,4204.759208325728,0.1266734025,42.82287681609554,0.6128471195902626,0.08004380234536138,0.21480691810454822,0.21534701065614656,0.6370788633868347,39.60897351183444,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2863,12.86212002086917,77.50353696706735,1,1,31.188156786500027,31.188156786500027,31.188156786500027,0.5425582305331876,0.5672235481304694,0.6142056826502085,0.0333864922868087,4753.945729601885,0.1046999125,28.71420442677815,0.25866031727490896,0.01566148314261072,0.15801704433193564,0.24347363332107685,0.7081599752908634,24.048097132553316,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2865,12.870141129712186,77.5046711037075,1,1,30.320646220400025,30.320646220400025,30.320646220400025,0.5075166366989825,0.471171502019831,0.6438681317958981,0.037612416781485,2607.6809620810595,0.117048925,26.0774692230316,0.22250624813481887,0.021212868418461237,0.1161650575742188,0.13355254655657292,0.668212677914946,20.140221635740335,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2866,12.872993225760837,77.50274151132555,1,1,43.08944607500003,43.08944607500003,43.08944607500003,0.4642888972069228,0.3846153846153846,0.1922616958618164,0.0406360535416752,1552.4174696260025,0.129222845,52.554783566278495,0.7546543173561053,0.025184868536112657,0.7533554151060886,0.07950715958059712,0.628831779849564,56.48122049423973,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2867,12.87887300000524,77.50374455215443,1,1,33.313344901700006,33.313344901700006,33.313344901700006,0.4357566765578634,0.4271870794078062,0.0366597212851047,0.727239191532135,2408.31891575846,0.147374385,51.80431596397559,0.3472289192667616,0.9271410098241896,0.9729007313904471,0.12334220665676238,0.5701141320853511,59.05335359021562,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2869,12.888921733084082,77.50426234216735,2,2,37.38156630125002,37.38156630125002,42.4366213451,0.436300186454905,0.4157737087930684,0.38149237504694605,0.03911602369043975,5233.003432843446,0.12927953624999994,42.599265238281404,0.5167747017668567,0.02318808147907175,0.48636195679414573,0.2680086041038503,0.6286483917266383,42.14442817101888,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2870,12.894334707094163,77.50215727154186,1,1,41.52833380040006,41.52833380040006,41.52833380040006,0.4741421514086074,0.3560767590618336,0.3418045176658779,0.0283161140978336,6030.754513325841,0.10411749,50.73941460852469,0.6895939442414977,0.00900078135848524,0.5423592102035456,0.30886547649964213,0.7100440291620476,51.46684480174273,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2872,12.90295735072086,77.50205177231729,1,1,37.0149238409,37.0149238409,37.0149238409,0.4197124613154699,0.3855887521968366,0.52424087212421,0.0418757370207458,8676.404785393544,0.1171321675,42.44257045413207,0.5014946378930766,0.026813378610321827,0.2849521480484718,0.44436262368545204,0.667943400278227,38.70885013572647,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2874,12.910230079846318,77.50202155338408,1,1,40.04617778780003,40.04617778780003,40.04617778780003,0.3975930693473909,0.3255903987611305,0.2022364139556884,0.0387393406126648,11166.467659918242,0.116469445,52.98192725724286,0.6278241248871999,0.022693251792867884,0.7392816692894066,0.5718913523967123,0.6700872132175377,56.35519116075868,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2878,12.928753043628513,77.50474144263346,1,1,34.6647958295,34.6647958295,34.6647958295,0.1350701945367274,0.2091273821464393,0.0235632993280887,0.7130217088852078,12940.247292845685,0.19687598,60.1036110633061,0.40355151888970103,0.9084642152138642,0.9913790193978335,0.662735589269382,0.4099835195325475,65.28069055676113,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16814_2879,12.933728420466451,77.50556915769273,3,3,32.638149230900005,33.51947999120002,37.12978640300003,0.5464528095097585,0.3037365889752127,0.2193119099829346,0.185787096619606,11142.710621747296,0.11388659,49.16395818397297,0.3190896989285752,0.2158625212798567,0.7151891397041481,0.5706746341736979,0.6784423814355531,46.372424425037075,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2883,12.94989269235338,77.50545162126669,1,1,43.54913558480005,43.54913558480005,43.54913558480005,0.4128570688723985,0.4475590551181102,0.0657141208648681,0.6521715840790421,6030.754513325841,0.1490297475,68.73596952975812,0.7738121777554311,0.8285284550486817,0.9319066671278078,0.30886547649964213,0.5647592700627853,75.41432807976696,Very High,250000,25.0,0.15,15.0,37500.0,30,1250,"Priority urban greening: street-tree corridors, pocket parks, institutional planting and suitable green roofs"
16814_2885,12.962254961031062,77.50185709093454,1,1,30.54315932240001,30.54315932240001,30.54315932240001,0.1345887301056254,0.0550437042286794,0.025518229464069,0.7543448358774185,2213.5943621178653,0.1340317425,50.49542067655944,0.23177962691388043,0.9627483367180824,0.988620726926384,0.11336937624002329,0.6132756810535829,55.69437887342211,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
16814_2886,12.96665228488642,77.50422582284301,1,1,41.88143235650002,41.88143235650002,41.88143235650002,0.531229468546716,0.5179648570679255,0.035580956377089,0.7360098361968994,3080.5843601498727,0.1511702375,65.74634378878845,0.7043095570643992,0.9386625662819604,0.9744228057958076,0.1577723242079555,0.5578350896426765,73.76896506020688,High,250000,25.0,0.1,10.0,25000.0,30,834,Increase tree cover and shaded pedestrian corridors
16814_2887,12.96791749198308,77.50405022161542,3,3,35.30355540710002,35.99156295620002,42.14448317570003,0.269112653181751,0.2028289972215206,0.0324083501473069,0.7312525445595384,3138.4709652950432,0.1557836375,56.35294679955861,0.4301722412588436,0.9324131506140177,0.9788991682588035,0.160736990377272,0.5429113974272821,62.702049994079644,Moderate,250000,25.0,0.05,5.0,12500.0,30,417,Targeted tree planting and protection of existing vegetation
16814_2888,12.974415111056375,77.50272503132899,1,1,31.557183315800053,31.557183315800053,31.557183315800053,0.2689960947419716,0.1660412757973733,0.0311032319441437,0.7473636269569397,4252.05832509386,0.1608227375,51.513387851716566,0.2740397387784652,0.9535774723409253,0.9807406139697683,0.2177694379339143,0.5266106263164758,57.2275676280006,Low,250000,25.0,0.02,2.0,5000.0,30,167,Maintain existing vegetation and monitor heat conditions
