Grid_ID,Latitude,Longitude,Total_Samples,Unique_Dates,Median_Predicted_LST,Mean_Predicted_LST,Maximum_Predicted_LST,Hot_Observations,Very_Hot_Observations,Median_L_NDVI,Median_S2_NDVI,Median_Tree_Probability,Median_Built_Probability,Median_Distance_To_Water,Median_Albedo,Hot_Frequency,Very_Hot_Frequency,Reliable_Cell,Heat_Intensity_Score,Hot_Frequency_Score,Very_Hot_Frequency_Score,Low_Tree_Score,Built_Score,Water_Distance_Score,Low_Albedo_Score,Persistent_Heat_Score,Persistent_Cooling_Priority,Cell_Area_m2,Cell_Area_hectares,Min_Greening_Fraction,Max_Greening_Fraction,Need_Factor,Suggested_Greening_Fraction,Suggested_Greening_Percent,Suggested_Greening_Area_m2,Assumed_Mature_Canopy_Per_Tree_m2,Approx_Trees_To_Plant,Trees_Per_Hectare,Recommended_Action
8409_1458,13.10300647482017,77.52609120773974,5,4,37.31909344070005,36.543736111820024,39.84389936420002,0,0,0.1783783783783784,0.1381459883370199,0.0258998966310173,0.6725121140480042,10272.77956543408,0.160229865,0.0,0.0,True,0.5265159048632976,0.0,0.0,0.9962913221037477,0.8777463250992675,0.539558432804905,0.3952397602794172,44.191301193869435,Low,1000000,100.0,0.01,0.03,0.6736949260717273,0.023473898521434545,2.3473898521434546,23473.898521434545,30,783,7.83,Maintain existing vegetation and monitor future heat
8409_1459,13.111683620928835,77.52669070372228,4,4,38.538865148000035,38.517647788850034,43.41872103170002,1,0,0.271210510035355,0.2768703350949613,0.03012779599521305,0.6973327832529321,13018.17642389628,0.17247688,0.25,0.0,True,0.5907464086155432,0.25,0.0,0.9887974708949224,0.9113457334779133,0.6837552411705463,0.3367976159957722,53.020575942500855,High,1000000,100.0,0.08,0.12,0.7516678821430439,0.11006671528572176,11.006671528572177,110066.71528572176,30,3669,36.69,"Increase tree canopy, shaded streets and connected green corridors"
8409_1461,13.128861609126414,77.52557480882697,4,3,35.587421968100045,36.00083575962503,41.08204292900004,1,0,0.28295825992279366,0.29348202004323043,0.0487599021289497,0.5857335199834779,14166.77302439536,0.15971166875,0.25,0.0,True,0.4353298818125621,0.25,0.0,0.9557725052924537,0.7602753013961743,0.7440831181334292,0.3977125669192182,46.95821547298865,Moderate,1000000,100.0,0.04,0.07,0.7049413129254617,0.061148239387763856,6.114823938776386,61148.23938776385,30,2039,20.39,Targeted tree planting and protection of existing vegetation
8409_1462,13.136456319302306,77.52344950275358,5,4,37.28482779020001,36.86197086392001,40.711546651100015,0,0,0.3769632271320943,0.3069971598244255,0.0389257678762078,0.5795182893052697,12477.980605851251,0.166363795,0.0,0.0,True,0.5247115508355363,0.0,0.0,0.9732032746910245,0.7518618266425144,0.6553824714507647,0.36596895248782235,42.964771031549546,Low,1000000,100.0,0.01,0.03,0.6369740026740152,0.022739480053480303,2.2739480053480303,22739.480053480303,30,758,7.58,Maintain existing vegetation and monitor future heat
8410_1425,12.80479545792297,77.53404890601257,5,4,38.947267267700006,37.392785951900024,45.78443521430003,1,1,0.4661314288826133,0.4291666666666666,0.2367971187923103,0.03602558770217,860.2325267042627,0.1326150525,0.2,0.2,True,0.6122519688157214,0.2,0.2,0.6224810047117819,0.016143015791502246,0.04518209614057292,0.5270162671662626,37.72719610959757,Low,1000000,100.0,0.01,0.03,0.3744691055141914,0.01748938211028383,1.7489382110283829,17489.38211028383,30,583,5.83,Maintain existing vegetation and monitor future heat
8410_1426,12.813830247582366,77.53209019229253,4,3,38.8978768787,38.65638949317501,45.92122437470002,2,1,0.4259214535545846,0.38091320926987615,0.21922468498814845,0.0493000718997791,2927.8820596099704,0.12738187125,0.5,0.25,True,0.6096511792195997,0.5,0.25,0.6536277262776985,0.03411250774552229,0.15378150046520533,0.5519887468827458,46.96392758494845,Moderate,1000000,100.0,0.04,0.07,0.4836363646879537,0.05450909094063861,5.450909094063861,54509.09094063861,30,1817,18.17,Targeted tree planting and protection of existing vegetation
8410_1427,12.82632437188573,77.52971868402523,4,3,35.61231369875002,34.33706752685002,37.3021742417,0,0,0.5401548126252337,0.41725774037259455,0.44968601217260584,0.12610799737740305,3407.713113732545,0.11464554874999999,0.0,0.0,True,0.4366406257733744,0.0,0.0,0.2451404973870801,0.13808637055849143,0.1789837244518506,0.6127658421331421,22.11593777251731,Low,1000000,100.0,0.01,0.03,0.15018752280523834,0.013003750456104766,1.3003750456104766,13003.750456104766,30,434,4.34,Maintain existing vegetation and monitor future heat
8410_1429,12.841655792404431,77.53497473617428,4,4,35.24360333630001,36.20159316432503,43.384096489100045,1,0,0.48582347220622896,0.45750256237146203,0.1891280750278383,0.032866609399206895,50.0,0.11621073875,0.25,0.0,True,0.4172251464856483,0.25,0.0,0.7069732526264594,0.011866749056539876,0.002626155994918916,0.6052968335778887,32.52963562239578,Low,1000000,100.0,0.01,0.03,0.4308599761245377,0.018617199522490753,1.8617199522490753,18617.19952249075,30,621,6.21,Maintain existing vegetation and monitor future heat
8410_1430,12.85036599427525,77.53320614957732,4,4,36.464289363950016,36.92456848220001,42.091332964700015,1,0,0.4381480171925438,0.35946008129457774,0.14023440354503686,0.37567796756047755,3353.06230017114,0.12932576374999993,0.25,0.0,True,0.48150379634287505,0.25,0.0,0.7936361240865035,0.4759259057456681,0.17611329321862101,0.5427125889000135,40.95304421963366,Low,1000000,100.0,0.01,0.03,0.5670032431923854,0.021340064863847708,2.134006486384771,21340.064863847707,30,712,7.12,Maintain existing vegetation and monitor future heat
8410_1436,12.900886026128331,77.53347205881377,6,4,34.61584978309999,35.35968499220001,45.08579192629999,1,1,0.3128563349065907,0.2768003170335937,0.0351196725387126,0.7432704443344846,7823.817941843838,0.14109140499999995,0.16666666666666666,0.16666666666666666,True,0.38416902072622106,0.16666666666666666,0.16666666666666666,0.9799494882805286,0.9735309317050607,0.41093132782254743,0.4865675361241245,46.280449916111856,Moderate,1000000,100.0,0.04,0.07,0.7346809304812765,0.0620404279144383,6.20404279144383,62040.427914438296,30,2069,20.69,Targeted tree planting and protection of existing vegetation
8410_1437,12.915765101336994,77.53224151033048,5,5,39.56480094110002,38.76678897566002,44.71372335920003,2,2,0.2840660858211765,0.1651074589127686,0.0369994053617119,0.6439905762672424,10290.286682109494,0.16550046,0.4,0.4,True,0.644769938112006,0.4,0.4,0.976617706496129,0.8391371003611804,0.5404779611931226,0.3700887440154005,60.93656827045654,High,1000000,100.0,0.08,0.12,0.7761362733203006,0.11104545093281201,11.104545093281201,111045.45093281202,30,3702,37.02,"Increase tree canopy, shaded streets and connected green corridors"
8410_1438,12.920157074216108,77.5356622586988,5,3,35.243552066000014,36.17193756830002,43.662682209200014,1,0,0.3434880672986071,0.1481882098431584,0.0524427890777587,0.6350262111518532,10688.779163215975,0.1450923525,0.2,0.0,True,0.4172224467040607,0.2,0.0,0.9492446756456502,0.8270021590394755,0.5614080295568806,0.46747521435704165,45.16978134577094,Low,1000000,100.0,0.01,0.03,0.7000227696307202,0.024000455392614403,2.4000455392614404,24000.455392614404,30,801,8.01,Maintain existing vegetation and monitor future heat
8410_1439,12.93096547935827,77.53658195008336,9,6,39.01316669330004,38.333949152300015,44.01190131260002,3,1,0.2108641664832919,0.1893491124260355,0.0317035152111202,0.7214731434360147,13695.254652615991,0.14662743,0.3333333333333333,0.1111111111111111,True,0.6157220880830747,0.3333333333333333,0.1111111111111111,0.9860045460086554,0.9440242166204205,0.7193175021581732,0.46014990114875554,58.04375445980538,High,1000000,100.0,0.08,0.12,0.7818071163284118,0.11127228465313646,11.127228465313646,111272.28465313646,30,3710,37.1,"Increase tree canopy, shaded streets and connected green corridors"
8410_1440,12.940235150373294,77.53375563588806,5,4,33.633459564800056,35.240643330980035,43.54811017880001,1,0,0.2494536418884532,0.2124299541518084,0.0289460876956582,0.7029559484217316,15339.491516996251,0.1592084875,0.2,0.0,True,0.3324385057248882,0.2,0.0,0.9908920207898636,0.9189577370595716,0.8056779521273513,0.40011372272847656,45.055071228469465,Low,1000000,100.0,0.01,0.03,0.7392375578068462,0.024784751156136924,2.4784751156136924,24784.751156136925,30,827,8.27,Maintain existing vegetation and monitor future heat
8410_1441,12.948404482406808,77.53572411514328,7,5,35.431457715500024,35.74003656110001,44.033725370300026,1,1,0.2495401594114041,0.2256297918948521,0.0355201009660959,0.6968030789867043,15261.06156202772,0.135583155,0.14285714285714285,0.14285714285714285,True,0.42711714622287017,0.14285714285714285,0.14285714285714285,0.9792397384033186,0.9106286798878608,0.8015585661989147,0.5128526301858516,48.18045324353832,Moderate,1000000,100.0,0.04,0.07,0.7146027480363744,0.06143808244109124,6.143808244109124,61438.08244109124,30,2048,20.48,Targeted tree planting and protection of existing vegetation
8410_1442,12.958696983758045,77.53466205246593,6,4,42.86561703530003,41.03092074320002,43.52719189640001,4,0,0.255702186547931,0.220228105868709,0.03118698776233935,0.7313385487068444,14072.069367982773,0.15641945124999995,0.6666666666666666,0.0,True,0.8185836765805646,0.6666666666666666,0.0,0.9869200786438969,0.9573788839655556,0.7391089866328561,0.41342286450178367,71.36442623907082,Very High,1000000,100.0,0.12,0.18,0.8849358161150596,0.17309614896690356,17.309614896690356,173096.14896690357,30,5770,57.7,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8410_1443,12.969516994680898,77.53350260676038,6,3,31.932029024150033,35.13300475415002,43.36640823560002,2,0,0.17434152782880846,0.15517151694362524,0.027040098095312652,0.7442275632638484,13691.961416672872,0.11950620124999994,0.3333333333333333,0.0,True,0.2428449038472789,0.3333333333333333,0.0,0.994270342088501,0.9748265708157193,0.7191445311318792,0.5895710510172942,46.82457919898228,Moderate,1000000,100.0,0.04,0.07,0.7921004852073944,0.06376301455622184,6.376301455622184,63763.01455622184,30,2126,21.26,Targeted tree planting and protection of existing vegetation
8410_1444,12.977087932126482,77.53362098394574,6,4,35.74538576240002,36.82387646135002,44.68212376430003,2,1,0.23521687803423896,0.1441061064163016,0.0293957424582913,0.7250138475792482,14259.641588479339,0.1266079525,0.3333333333333333,0.16666666666666666,True,0.44364790888417066,0.3333333333333333,0.16666666666666666,0.9900950184025674,0.9488172205267312,0.7489608648596022,0.555681848528438,54.172248314771146,High,1000000,100.0,0.08,0.12,0.78481095330663,0.1113924381322652,11.13924381322652,111392.43813226519,30,3714,37.14,"Increase tree canopy, shaded streets and connected green corridors"
8410_1445,12.98747012607694,77.53431942599161,4,4,38.96389593500002,39.04206605240002,46.23117042830002,2,1,0.2097080017516996,0.15295847394613632,0.027924353256821598,0.7409038069890812,15752.53124005214,0.14689508749999997,0.5,0.25,True,0.6131275979773229,0.5,0.25,0.9927030208161215,0.9703272463412278,0.8273720870242087,0.45887265291858703,64.41886941468778,Very High,1000000,100.0,0.12,0.18,0.8404169596763063,0.17042501758057838,17.04250175805784,170425.01758057837,30,5681,56.81,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8410_1446,12.99303882791774,77.53382743292754,5,4,32.47907458010003,33.85964362028002,41.592763477399984,1,0,0.2845550242439976,0.165806081468732,0.0333880598191171,0.7409138886723667,14875.8193051677,0.12575471,0.2,0.0,True,0.2716511234241151,0.2,0.0,0.9830187306995535,0.9703408937812327,0.7813244409519341,0.5597534791497722,44.30361320153761,Low,1000000,100.0,0.01,0.03,0.7455775441060233,0.024911550882120465,2.4911550882120466,24911.550882120464,30,831,8.31,Maintain existing vegetation and monitor future heat
8410_1447,13.000876795073342,77.53517476008327,8,6,35.66437014335001,37.142202360650025,43.55332265930002,3,0,0.21978075658665944,0.10305472515976385,0.03179900546092535,0.7278541742125526,13814.66680249538,0.13808968375,0.375,0.0,True,0.43938180401205446,0.375,0.0,0.9858352918088054,0.9526621327526349,0.7255894008236116,0.500891600101492,53.003009829645585,High,1000000,100.0,0.08,0.12,0.7959500724549298,0.11183800289819719,11.183800289819718,111838.00289819718,30,3728,37.28,"Increase tree canopy, shaded streets and connected green corridors"
8410_1451,13.037126306389972,77.53137140389192,7,5,35.889335674700014,35.4962365188286,43.958973272900046,1,1,0.2434106316923273,0.1958917835671342,0.0334103687200695,0.6667184978723526,13946.325680981354,0.1388584325,0.14285714285714285,0.14285714285714285,True,0.4512279956551506,0.14285714285714285,0.14285714285714285,0.9829791887024603,0.8699035842663091,0.7325045358840163,0.4972231694377449,48.129202069463325,Moderate,1000000,100.0,0.04,0.07,0.7083274540616349,0.06124982362184905,6.124982362184905,61249.82362184906,30,2042,20.42,Targeted tree planting and protection of existing vegetation
8410_1452,13.04911104056871,77.53270293122723,7,3,32.06171724800002,35.76969765037145,43.79092631960002,3,0,0.4864610055032997,0.4056787242318164,0.1111280659679323,0.4857113296166062,14761.097520171052,0.12489022,0.42857142857142855,0.0,True,0.24967400137328846,0.42857142857142855,0.0,0.8452264161553769,0.6248765982703166,0.775298894883599,0.5638787822796996,43.82755636633468,Low,1000000,100.0,0.01,0.03,0.6761599563031804,0.023523199126063606,2.3523199126063608,23523.199126063606,30,785,7.85,Maintain existing vegetation and monitor future heat
8410_1453,13.055646350930925,77.53134827827022,6,3,42.86838563150003,42.345719103200025,47.08762369970003,5,1,0.278700291198288,0.17551935073587305,0.047762327129021204,0.6442504564183764,12415.676110966295,0.15265213,0.8333333333333334,0.16666666666666666,True,0.8187294647862988,0.8333333333333334,0.16666666666666666,0.9575406832870429,0.8394888966506101,0.6521100449957142,0.4314003334650649,75.2374350517046,Very High,1000000,100.0,0.12,0.18,0.8966681209736435,0.1738000872584186,17.38000872584186,173800.0872584186,30,5794,57.94,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8410_1455,13.072947727876066,77.53125582482213,6,4,34.951892419400025,35.78479553300003,42.94375297250004,1,0,0.24914809203924132,0.18591398425303252,0.034346821368671954,0.7155323378974572,8738.016718988685,0.15903574625,0.16666666666666666,0.0,True,0.4018642891790051,0.16666666666666666,0.0,0.9813193486239176,0.9359822275128712,0.45894789980547707,0.400938035351286,44.60163752230811,Low,1000000,100.0,0.01,0.03,0.727856119814533,0.02455712239629066,2.455712239629066,24557.122396290662,30,819,8.19,Maintain existing vegetation and monitor future heat
8410_1456,13.085314393484865,77.53492053466961,3,3,33.1404956303,35.18950747310003,40.2785006072,0,0,0.2677548452235496,0.2164468580294802,0.0275662543717771,0.7321296824375167,9806.12053770501,0.1520687725,0.0,0.0,True,0.30648010575944257,0.0,0.0,0.9933377425848786,0.9584498311297723,0.5150480447398303,0.43418408633741346,38.4251282782404,Low,1000000,100.0,0.01,0.03,0.6883588375183938,0.023767176750367873,2.376717675036787,23767.176750367875,30,793,7.93,Maintain existing vegetation and monitor future heat
8410_1457,13.091836926222872,77.53512038324985,4,3,39.30395474480001,39.50887358885001,44.06012957479997,2,1,0.22867217111985985,0.1631203366859262,0.02642444765660905,0.723289959714748,10637.025045443132,0.17118514999999995,0.5,0.25,True,0.6310343493211388,0.5,0.25,0.995361567869172,0.9464836165501376,0.5586897418238628,0.3429616870804826,62.83454730769484,High,1000000,100.0,0.08,0.12,0.8369775072446135,0.11347910028978453,11.347910028978452,113479.10028978453,30,3783,37.83,"Increase tree canopy, shaded streets and connected green corridors"
8410_1458,13.105096895758953,77.53744172882995,3,3,41.07578795240002,38.122510435100025,41.58934545740003,2,0,0.2313809751527975,0.2022103970528039,0.0660352597478777,0.6084218996111304,12416.923934694936,0.1747200825,0.6666666666666666,0.0,True,0.7243352012822156,0.6666666666666666,0.0,0.9251523442091922,0.7909882578545717,0.6521755845910256,0.3260931656327709,65.07523419793571,Very High,1000000,100.0,0.12,0.18,0.8207738236755104,0.16924642942053061,16.92464294205306,169246.42942053062,30,5642,56.42,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8410_1459,13.107300444923244,77.53088479288655,5,5,42.217782614600026,41.127919593440026,46.42432273850004,3,2,0.2265050879121788,0.1920498084291187,0.0383618511259555,0.6462210996542126,13865.785228395833,0.176627895,0.6,0.4,True,0.7844701363659676,0.6,0.4,0.9742028037376104,0.8421565300775254,0.7282743000361974,0.31698917960914463,70.79502884604516,Very High,1000000,100.0,0.12,0.18,0.8355327078843102,0.17013196247305862,17.013196247305864,170131.9624730586,30,5672,56.72,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8410_1461,13.131157375931107,77.53347789442226,6,3,33.461909141000035,33.20348689055003,35.62640448620003,0,0,0.42349097517813006,0.46014906430542013,0.1597772336099296,0.3517049456131644,16386.327113428815,0.1472476925,0.0,0.0,True,0.32340503653254477,0.0,0.0,0.7589969219460991,0.4434739461378229,0.8606610236726693,0.4571900394584797,32.111099702201805,Low,1000000,100.0,0.01,0.03,0.46819325020061414,0.01936386500401228,1.9363865004012282,19363.86500401228,30,646,6.46,Maintain existing vegetation and monitor future heat
8410_1462,13.137658770324798,77.53054583100968,5,4,36.75730767349999,37.73019579620001,48.3424472021,1,1,0.309163261172602,0.2375162831089882,0.0343201404903084,0.3234314362052828,14827.339613025662,0.176825565,0.2,0.2,True,0.496933498080003,0.2,0.2,0.981366639847136,0.40520047409524473,0.7787781362689213,0.3160459082356265,46.15462950358232,Moderate,1000000,100.0,0.04,0.07,0.631723414742617,0.058951702442278514,5.8951702442278515,58951.70244227851,30,1966,19.66,Targeted tree planting and protection of existing vegetation
8411_1426,12.811464352847526,77.54043172645203,6,5,40.42697939600002,40.13123521550002,46.66749777140004,2,2,0.39101008462435394,0.3288584561012555,0.23033625038806343,0.03590738365892315,3425.2737116907897,0.13576692375,0.3333333333333333,0.3333333333333333,True,0.6901703652174533,0.3333333333333333,0.3333333333333333,0.6339327405102371,0.015983004556983663,0.1799060618438987,0.511975694883468,45.500007560050484,Moderate,1000000,100.0,0.04,0.07,0.42016297116651524,0.05260488913499546,5.260488913499546,52604.889134995465,30,1754,17.54,Targeted tree planting and protection of existing vegetation
8411_1427,12.823834682168009,77.54245656451334,4,4,36.37190028335,38.02267576759999,45.90439062619996,1,1,0.4616592657439524,0.4438207307008692,0.4877098709112033,0.0331770497723482,3380.129129372346,0.1227291875,0.25,0.25,True,0.47663878992189374,0.25,0.25,0.17774411085396669,0.012286988043179401,0.17753492753402486,0.5741911215041267,29.596825486088857,Low,1000000,100.0,0.01,0.03,0.16632945303561925,0.013326589060712385,1.3326589060712384,13326.589060712384,30,445,4.45,Maintain existing vegetation and monitor future heat
8411_1428,12.83206903644646,77.54197729051417,7,4,41.071190715500045,39.987675934057165,44.806864404200034,4,2,0.3770515047321967,0.2822771941714673,0.380769744515419,0.0405684113502502,3000.0,0.132293,0.5714285714285714,0.2857142857142857,True,0.7240931208665226,0.5714285714285714,0.2857142857142857,0.3672929450219776,0.02229257548644031,0.15756935969513497,0.5285530856213645,48.02858292562939,Moderate,1000000,100.0,0.04,0.07,0.3595335590368483,0.05078600677110545,5.078600677110545,50786.00677110545,30,1693,16.93,Targeted tree planting and protection of existing vegetation
8411_1431,12.861526047541023,77.54114831259226,3,3,33.19038163220003,35.86201430150003,42.37272146120003,1,0,0.2281305224087897,0.1728571428571428,0.0300519915763288,0.742411945015192,7596.051605933177,0.17807907,0.3333333333333333,0.0,True,0.30910699324424645,0.3333333333333333,0.0,0.9889318324270111,0.9723687926433154,0.39896832925269743,0.31006424494295703,45.709371414477324,Moderate,1000000,100.0,0.04,0.07,0.7889396747421686,0.06366819024226507,6.366819024226507,63668.19024226507,30,2123,21.23,Targeted tree planting and protection of existing vegetation
8411_1432,12.868480758890838,77.54519988964367,5,3,42.56654028530004,40.41225456584003,43.82230374320002,4,0,0.5101685960582897,0.4438687392055268,0.0382125659380108,0.7410189660731703,8820.430828479977,0.1568179675,0.8,0.0,True,0.8028349506524928,0.8,0.0,0.9744674081876625,0.9704831356552054,0.46327654595960627,0.41152116484828616,72.78087955298123,Very High,1000000,100.0,0.12,0.18,0.9213303312248724,0.17527981987349234,17.527981987349232,175279.81987349235,30,5843,58.43,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8411_1433,12.880317153090619,77.54293845094949,4,4,34.7602782182,36.706409083175004,44.27944682809999,1,1,0.2311427322468198,0.2465906169750968,0.030002318439073798,0.7324301220942289,8076.914579217291,0.14663821,0.25,0.25,True,0.39177430545868674,0.25,0.25,0.9890198768830397,0.958856532280159,0.42422475285318967,0.4600984595268275,49.34870870170787,Moderate,1000000,100.0,0.04,0.07,0.7612812448975517,0.06283843734692655,6.283843734692655,62838.437346926556,30,2095,20.95,Targeted tree planting and protection of existing vegetation
8411_1435,12.89330364643714,77.54104738916848,3,3,33.86113387700003,35.88894260240002,43.06886959460003,1,0,0.4265505341002465,0.3987898789878988,0.0307543782982975,0.7354077885393053,5069.51674225463,0.1397345825,0.3333333333333333,0.0,True,0.34442733582853136,0.3333333333333333,0.0,0.9876868686442724,0.9628873595748417,0.2662668356802762,0.49304222536981357,46.90687533885223,Moderate,1000000,100.0,0.04,0.07,0.7864209062371045,0.06359262718711314,6.359262718711315,63592.62718711315,30,2120,21.2,Targeted tree planting and protection of existing vegetation
8411_1437,12.913483445956668,77.54386099482687,6,3,36.38335919540002,36.61142657990002,39.231885793100034,0,0,0.1880582622244765,0.1454860886611527,0.02893738658167415,0.7333063526311889,6395.310292233821,0.14286325749999995,0.0,0.0,True,0.47724219110673877,0.0,0.0,0.9909074433077456,0.9600426738544288,0.3359016492663299,0.4781123444342036,42.85137408986531,Low,1000000,100.0,0.01,0.03,0.6874622564247586,0.023749245128495168,2.3749245128495167,23749.245128495168,30,792,7.92,Maintain existing vegetation and monitor future heat
8411_1438,12.92250101628298,77.54541500404689,3,3,34.04982567110003,36.30682403090003,43.30939566200004,1,0,0.1646599801132678,0.0734620744574955,0.0269916581455618,0.7401260456535965,9527.32911156112,0.14298456,0.3333333333333333,0.0,True,0.35436343199835135,0.3333333333333333,0.0,0.9943562007489672,0.9692744012097645,0.5004050492378349,0.47753349495888486,48.462016037599625,Moderate,1000000,100.0,0.04,0.07,0.7910329806164365,0.0637309894184931,6.37309894184931,63730.9894184931,30,2125,21.25,Targeted tree planting and protection of existing vegetation
8411_1440,12.939587337700871,77.54222315208678,3,3,36.00503565169999,36.22349840000002,39.362813049200014,0,0,0.2722654465909728,0.2354430379746835,0.0314269969239831,0.7295833164826035,12445.882853377658,0.1366831,0.0,0.0,True,0.4573205027713237,0.0,0.0,0.9864946681051918,0.9550028495478405,0.6536965973491257,0.507603747548403,43.87356532468364,Low,1000000,100.0,0.01,0.03,0.6842479039621641,0.023684958079243278,2.3684958079243277,23684.95807924328,30,790,7.9,Maintain existing vegetation and monitor future heat
8411_1441,12.950155641956798,77.54606608641294,3,3,38.25993762590005,38.07538163600004,44.069785481300045,1,1,0.2549757688439149,0.147075208913649,0.0257136023137718,0.7286082460777834,12847.178678604883,0.1488702474999999,0.3333333333333333,0.3333333333333333,True,0.5760586968514257,0.3333333333333333,0.3333333333333333,0.9966215243565048,0.9536829097646304,0.6747739060922539,0.44944728798653777,59.055685505597275,High,1000000,100.0,0.08,0.12,0.7890473441311785,0.11156189376524714,11.156189376524713,111561.89376524714,30,3719,37.19,"Increase tree canopy, shaded streets and connected green corridors"
8411_1442,12.95402949464639,77.5404581690439,3,3,36.366115284500005,36.54686018210001,43.00040665400002,1,0,0.203922501086395,0.2437606837606837,0.0356731200590729,0.6938511738553643,15211.837495845137,0.1331132975,0.3333333333333333,0.0,True,0.4763341645660852,0.3333333333333333,0.0,0.9789685156952782,0.906632725339495,0.7989731646689212,0.5246386668956167,52.992272416962706,High,1000000,100.0,0.08,0.12,0.7708108029155382,0.11083243211662153,11.083243211662152,110832.43211662152,30,3695,36.95,"Increase tree canopy, shaded streets and connected green corridors"
8411_1448,13.009493125309348,77.54101497534423,5,4,36.0173747039,34.94786257382002,42.2391794198,1,0,0.2538703333277302,0.1723243243243243,0.0317850746214389,0.7277077147737145,11600.0,0.141944345,0.2,0.0,True,0.4579702502067568,0.2,0.0,0.9858599838909323,0.9524638725665053,0.6092681908211885,0.48249734901769126,48.510473689426135,Moderate,1000000,100.0,0.04,0.07,0.7434227664587673,0.06230268299376302,6.230268299376302,62302.682993763025,30,2077,20.77,Targeted tree planting and protection of existing vegetation
8411_1449,13.020307710375338,77.54133847216059,6,5,39.11627126660001,38.64062530010001,46.68568163780006,3,2,0.20185704367595514,0.18734292024158525,0.028710875776596298,0.7160441396990791,12100.768877319453,0.1467330025,0.5,0.3333333333333333,True,0.6211513488558763,0.5,0.3333333333333333,0.9913089283300286,0.9366750467757059,0.6355701346060145,0.4596461144482915,64.18033943698863,Very High,1000000,100.0,0.12,0.18,0.8329894735201555,0.1699793684112093,16.997936841120932,169979.36841120932,30,5666,56.66,"Urgent urban greening: street trees, shaded corridors, pocket parks, institutional planting and suitable green roofs"
8411_1451,13.041603316418659,77.54468543973897,4,3,34.90152789470001,35.624353674200016,44.094634486700016,1,1,0.459914812966119,0.3985456988290812,0.0956643709214404,0.4632556224241853,13962.12448427856,0.14667617374999997,0.25,0.25,True,0.39921220373271693,0.25,0.25,0.8726354483566678,0.594478607379739,0.7333343383238464,0.45991729840674667,45.72694209478188,Moderate,1000000,100.0,0.04,0.07,0.6302134456542817,0.058906403369628456,5.8906403369628455,58906.40336962845,30,1964,19.64,Targeted tree planting and protection of existing vegetation
8411_1452,13.050557631625644,77.54408423176726,4,4,35.97766585655001,35.67865319442503,41.86183001180004,2,0,0.5516175185176,0.49371421740716975,0.1488450865144841,0.31394562567584217,14374.449131969111,0.13192366124999994,0.5,0.0,True,0.45587926936710715,0.5,0.0,0.778373893030141,0.39235965908136694,0.7549909152315538,0.530315551701225,48.20211540194289,Moderate,1000000,100.0,0.04,0.07,0.6176588783313439,0.058529766349940324,5.852976634994032,58529.76634994032,30,1951,19.51,Targeted tree planting and protection of existing vegetation
8411_1454,13.064506147446108,77.54038190082383,5,5,31.22683168280001,33.65400528302001,43.33697908340002,1,0,0.4516838442854329,0.3917251391241229,0.0761344304773956,0.6298646666109562,13433.167906342867,0.1249571825,0.2,0.0,True,0.2057107579996768,0.2,0.0,0.9072518039502527,0.8200150451360464,0.7055518885598941,0.5635592405720595,39.32580589626433,Low,1000000,100.0,0.01,0.03,0.6776289110023357,0.02355257822004671,2.355257822004671,23552.57822004671,30,786,7.86,Maintain existing vegetation and monitor future heat
8411_1456,13.081879498218274,77.54381360463144,3,3,39.79726048130001,37.63455959660002,43.18145917340003,1,0,0.4830438635082132,0.3645116918844566,0.0524917209986597,0.6579017846379429,12955.307792561316,0.1744170324999999,0.3333333333333333,0.0,True,0.6570107478304992,0.3333333333333333,0.0,0.9491579449780048,0.8579685173237335,0.680453184509093,0.3275393051063621,55.90067256423299,High,1000000,100.0,0.08,0.12,0.746172675953749,0.10984690703814996,10.984690703814996,109846.90703814996,30,3662,36.62,"Increase tree canopy, shaded streets and connected green corridors"
8411_1457,13.094314017419102,77.54348996809254,3,3,36.68766551600004,35.15725845440003,38.856604287200014,0,0,0.173282133171115,0.1267605633802817,0.0263784863054752,0.6726622814312577,13612.494260788506,0.17516682,0.0,0.0,True,0.49326629475675454,0.0,0.0,0.9954430332724572,0.8779496046802262,0.7149706681753815,0.3239613565811843,43.703790512374574,Low,1000000,100.0,0.01,0.03,0.6733114375722739,0.023466228751445474,2.3466228751445475,23466.228751445473,30,783,7.83,Maintain existing vegetation and monitor future heat
8411_1459,13.110321067598242,77.54319054833256,4,4,32.93273982965002,33.77173983642502,36.59753232860002,0,0,0.42790449284008003,0.41382080806228355,0.24523626884911204,0.04908848518971345,15760.040739692848,0.13747186875,0.0,0.0,True,0.2955401408026084,0.0,0.0,0.6075228116691118,0.03382608564222225,0.8277665093742145,0.5038397824439322,24.97533871462789,Low,1000000,100.0,0.01,0.03,0.3105266229630004,0.016210532459260005,1.6210532459260005,16210.532459260005,30,541,5.41,Maintain existing vegetation and monitor future heat
